time,open,high,low,close,EMA,EMA,EMA,EMA,EMA,Volume,RSI,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label,Open Interest (열기),Open Interest (고가,Open Interest (저가),Open Interest (닫기),SMA,CVD
1744934400,84947.92,85132.08,84303.96,84474.69,87446.63703393305,85018.42299181878,85711.62065084044,83463.44206482361,84244.10135921322,6529.96315,51.70005194914888,,,,,,,,,77971.04,78224.433,76065.816,76392.583,75312.19119999984,-759800.2736224253
1745020800,84474.7,85677.99,84364.45,85077.01,87407.46964494242,85019.00594712407,85688.955984739,83617.11520150708,84521.73757280881,9666.58153,52.969790253755185,,,,,,,,,76391.411,80198.59,75970.496,79136.507,75732.77246666652,-753517.8206226708
1745107200,85077,85320.76,83949.52,85179.24,87370.63940287726,85020.6003158094,85670.7518424269,83765.88899183975,84740.9050485392,8091.67725,53.19469488490389,,,,,,,,,79142.396,79489.954,76584.103,77373.844,76171.86893333317,-747063.0605514644
1745193600,85179.24,88465.99,85144.76,87516.23,87373.04585902805,85045.4324519705,85736.66177662593,84123.06432595025,85666.01336569281,31773.37262,58.124651462995466,,,,,,,,,77431.998,86183.576,76533.599,82074.516,76767.97973333318,-738197.0040470397
1745280000,87516.22,93888,87076.03,93442.99,87473.37551425073,85128.99023851806,86011.88778460358,85010.67629490737,88258.33891046187,43872.74705,67.47972813966103,,,,,,,,,82079.176,90823.77,81808.886,84525.594,77677.97013333319,-725996.9770144648
1745366400,93442.99,94696.05,91935.41,93691.08,87576.1474892218,85214.18516151787,86286.14464943916,85837.3814096781,90069.25260697458,27404.16808,67.80396908262463,,,,,,,,,84526.275,87008.29,81270.171,81606.129,78229.16706666652,-712348.9365488018
1745452800,93691.07,94005,91660.01,93980.47,87682.00405964788,85301.41187632864,86560.94198338776,86612.91365637543,91372.99173798306,19497.06071,68.20223145290574,,,,,,,,,81609.518,83294.308,81296.807,82838.891,78776.34626666651,-698143.8465360592
1745539200,93980.47,95758.04,92855.96,94638.68,87796.99043882726,85394.32001686268,86849.4326268382,87377.27235576825,92461.5544919887,27500.66648,69.13734816286842,,,,,69.13734816286842,,69.13734816286842,,82838.976,87087.232,81764.2,85983.076,79605.32073333318,-682672.5111454825
1745625600,94638.68,95199,93870.69,94628,87909.89968777225,85486.19742963022,87127.23860445112,88067.81784569508,93183.70299465914,9415.06875,69.10183819869968,,,,,,,,,85981.362,86028.503,83650.14,83866.991,79984.07213333317,-669571.3094825798
1745712000,94628,95369,93602.58,93749.3,88006.4187011975,85568.41735570355,87363.7407971493,88608.91138420031,93372.23532977275,11162.841,66.09400570273763,,,,,,,,,83866.673,84815.009,83396.691,84123.547,80196.81993333317,-658780.9690256679
1745798400,93749.29,95630,92800.01,95011.18,88122.1998796901,85662.37519296023,87636.86362582253,89218.65125237171,93918.5502198485,22157.53351,68.23250508841298,,,,,,,,,84114.396,85199.257,81560.589,81887.273,80489.24979999984,-646908.0387541761
1745884800,95011.18,95461.53,93742.54,94256.82,88223.59855936465,85747.89205671186,87873.29063918602,89698.47684738394,94031.30681323234,16955.3402,65.57004323964539,,,,,,,,,81882.996,83405.474,81098.092,81930.463,80896.4560666665,-637780.6580513978
1745971200,94256.82,95228.45,92910,94172,88321.91924433383,85831.71402629682,88098.24454492937,90124.52667144261,94078.2045421549,17661.2751,65.26168563478217,,,,,,,,,81933.225,82579.516,79987.903,80041.102,81071.52079999984,-631204.577901265
1746057600,94172,97424.02,94130.43,96489.91,88456.92735599773,85937.7657275277,88397.94688261047,90730.75365511475,94882.1063614366,21380.45343,69.48493288087992,,,,,,,,,80042.799,88042.6,79908.216,85981.928,81715.56413333317,-623218.5574387639
1746144000,96489.9,97895.68,96350,96887.14,88596.26971374983,86046.71472526375,88701.13235108867,91317.07616415144,95550.4509076244,14905.74811,70.15457941355726,,,,,70.15457941355726,,70.15457941355726,,85982.585,88388.669,85685.277,86192.083,82263.63513333318,-614573.5152955487
1746230400,96887.13,96935.67,95753.01,95856.42,88716.27219782009,86144.32373297257,88956.6783385498,91749.39462470844,95652.44060508293,9723.34838,66.10114083858372,,,,,,,,,86192.402,86226.862,83705.42,83718.933,82752.05846666651,-607677.8436783539
1746316800,95856.42,96304.48,94151.38,94277.62,88808.19530198835,86225.25205403751,89146.71196931587,91990.17799378383,95194.16707005528,11036.38342,60.3492510789366,60.3492510789366,,60.3492510789366,,,,,,83717.996,83761.325,81713.251,81779.734,82928.27359999985,-602489.9868266063
1746403200,94277.61,95199,93514.1,94733.68,88906.13719782325,86309.9130286242,89346.2465418403,92251.46389913774,95040.67138003685,17251.18189,61.394290529176835,,,,,,,,,81779.721,82249.116,79426.89,80389.032,83129.28613333318,-596153.2418759775
1746489600,94733.68,96920.65,93377,96834.02,89037.1765829832,86414.63051092645,89613.66702248887,92687.89781350558,95638.4542533579,16122.64513,65.85733315654434,,,,,,,,,80387.415,83125.566,79801.083,82530.147,83159.66153333319,-588884.5064320753
1746576000,96834.02,97732,95784.61,97030.5,89169.29763119835,86520.26105310628,89878.55391454283,93101.4789741241,96102.4695022386,16644.83854,66.2503956565885,,,,,,,,,82530.29,83107.427,80161.674,81441.141,82954.03133333319,-580722.8087885446
1746662400,97030.5,104145.76,96876.29,103261.6,89402.2282488645,86686.84154014006,90356.51984616631,94069.10954801703,98488.84633482574,34962.02847,75.77518998404774,,,,,,,,,81429.772,85993.583,79311.937,79515.05,82814.62606666652,-570008.6986853502
1746748800,103261.61,104361.3,102315.14,102971.99,89626.52183152789,86848.88281834761,90807.07235166038,94917.00292439637,99983.2275565505,27617.39907,74.71969654980285,,,,,,,,,79512.611,81252.214,78465.826,78465.826,82523.08839999985,-562945.2085034124
1746835200,102971.99,104984.57,102818.76,104809.53,89877.48064422992,87027.59572562773,91307.16012481536,95859.14836016814,101591.99503770033,15324.78611,76.91671658538486,,,,,76.91671658538486,,76.91671658538486,,78464.396,80426.842,78269.04,79948.663,82120.79419999986,-555094.9282330878
1746921600,104809.53,104972,103345.06,104118,90112.86112944926,87197.64949950208,91764.69012035767,96645.70565919974,102433.99669180022,17987.12197,74.2997510652265,,,,,,,,,79979.126,82342.37,78396.72,81331.533,81951.76366666653,-549705.3529380321
1747008000,104118,105819.45,100718.37,102791.32,90322.42243309472,87352.81040000454,92158.4983303449,97231.00226308548,102553.10446120014,31272.77792,69.41995752860285,,,,,,,,,81329.697,84297.429,81173.251,81618.021,81784.72859999986,-547807.4303301247
1747094400,102791.32,104976.25,101429.7,104103.72,90550.2124755229,87519.48611741743,92585.11338997543,97885.54680945829,103069.97630746676,21253.42409,71.41966352609533,,,,,,,,,81613.859,83663.541,81114.286,82276.342,81810.66653333319,-544066.1266286846
1747180800,104103.72,104356.95,102602.05,103507.82,90764.387806506,87678.57401674661,92975.21005461917,98421.00139903369,103215.92420497784,16452.9081,69.20673062725919,,,,,,,,,82268.958,82268.958,80113.507,80225.911,81697.0297333332,-542248.0811940483
1747267200,103507.83,104192.7,101383.07,103763.71,90979.25263615053,87838.62512105759,93360.51362409705,98929.83078960191,103398.51946998523,17998.98604,69.64173340307391,,,,,,,,,80225.741,81564.305,79182.788,79522.272,81662.44106666654,-538888.9937969964
1747353600,103763.71,104550.33,103100.49,103463.9,91185.61044381747,87994.10049298736,93721.34885180787,99361.64690487793,103420.31297999015,15683.88024,68.4221529748259,,,,,,,,,79520.832,81506.952,79478.908,80269.834,81281.63479999987,-537343.5223653781
